userID,songID,rating,comment,timestamp
2579,9915,3,"It's okay, a little forgettable.",2024-01-07 03:52:39
1643,3567,1,Could not finish it.,2024-01-07 03:46:34
1614,3291,4,"Really solid track, highly recommended.",2024-01-07 03:49:21
484,882,3,"I liked the beat, but the lyrics were weak.",2024-01-07 03:32:39
1593,4244,1,Really poor production quality.,2024-01-07 03:46:02
1894,909,3,"I liked the beat, but the lyrics were weak.",2024-01-07 03:35:32
371,3351,3,"Decent, nothing groundbreaking.",2024-01-07 03:57:47
2818,7806,2,Two stars for trying.,2024-01-07 03:46:23
1495,2623,4,"Almost perfect, minor critique on the mix.",2024-01-07 04:00:40
669,9760,3,"I liked the beat, but the lyrics were weak.",2024-01-07 03:57:15
2229,6432,4,"Great vibe, strong chorus.",2024-01-07 03:51:10
2855,1003,3,"It's okay, a little forgettable.",2024-01-07 03:46:51
2117,9712,5,Absolutely flawless!,2024-01-07 03:53:10
366,2985,5,The production is incredible.,2024-01-07 03:57:43
3136,9853,1,Really poor production quality.,2024-01-07 03:49:51
2883,8997,2,Needs more originality.,2024-01-07 03:42:53
204,2086,5,My new favorite song.,2024-01-07 03:49:12
3179,1719,2,A disappointing effort.,2024-01-07 03:55:31
2087,9371,2,Needs more originality.,2024-01-07 04:08:56
1073,6893,1,Could not finish it.,2024-01-07 03:48:39
1023,7120,5,"Instant classic, five stars!",2024-01-07 03:49:39
1474,8188,4,"Really solid track, highly recommended.",2024-01-07 04:08:23
555,9954,1,Skip this one.,2024-01-07 03:56:58
708,6135,1,Skip this one.,2024-01-07 04:06:51
1447,6778,1,Really poor production quality.,2024-01-07 04:03:25
2730,5974,3,"I liked the beat, but the lyrics were weak.",2024-01-07 04:09:44
642,2542,2,Two stars for trying.,2024-01-07 04:03:38
1481,2125,5,"Instant classic, five stars!",2024-01-07 04:09:58
2009,424,4,"Really solid track, highly recommended.",2024-01-07 03:55:53
3211,2480,2,Two stars for trying.,2024-01-07 04:18:11
2923,2906,5,My new favorite song.,2024-01-07 04:20:04
965,5847,2,Two stars for trying.,2024-01-07 04:22:51
1798,8637,5,The production is incredible.,2024-01-07 04:02:33
1535,3177,3,"I liked the beat, but the lyrics were weak.",2024-01-07 04:18:38
1680,4921,4,"Really solid track, highly recommended.",2024-01-07 04:13:26
2156,5076,4,"Great vibe, strong chorus.",2024-01-07 04:14:26
1135,5898,3,"Decent, nothing groundbreaking.",2024-01-07 04:16:19
2804,2473,5,My new favorite song.,2024-01-07 04:07:33
3106,161,1,Skip this one.,2024-01-07 04:15:39
2974,808,5,Absolutely flawless!,2024-01-07 04:32:39
2212,7868,3,"It's okay, a little forgettable.",2024-01-07 04:28:19
1272,5745,1,Skip this one.,2024-01-07 04:27:33
1387,8896,1,Skip this one.,2024-01-07 04:09:53
1311,8680,1,Could not finish it.,2024-01-07 04:10:53
2303,9111,4,"Great vibe, strong chorus.",2024-01-07 04:28:46
2015,4260,3,"It's okay, a little forgettable.",2024-01-07 04:24:26
326,9639,2,Needs more originality.,2024-01-07 04:29:00
3324,8980,4,"Great vibe, strong chorus.",2024-01-07 04:20:13
3400,6294,3,"It's okay, a little forgettable.",2024-01-07 04:37:14
1354,3969,2,A disappointing effort.,2024-01-07 04:24:53
3348,7278,4,"Great vibe, strong chorus.",2024-01-07 04:38:21
2352,6692,2,A disappointing effort.,2024-01-07 04:32:14
2365,2424,2,Two stars for trying.,2024-01-07 04:31:27
698,8225,1,Skip this one.,2024-01-07 04:46:42
305,5652,1,Could not finish it.,2024-01-07 04:27:13
1987,4755,2,Two stars for trying.,2024-01-07 04:47:48
2617,8172,2,Needs more originality.,2024-01-07 04:32:47
206,5295,2,A disappointing effort.,2024-01-07 04:41:48
1187,143,3,"I liked the beat, but the lyrics were weak.",2024-01-07 04:25:53
1035,7754,2,Needs more originality.,2024-01-07 04:26:53
2558,7835,5,The production is incredible.,2024-01-07 04:32:20
2438,1246,3,"It's okay, a little forgettable.",2024-01-07 04:44:55
1994,7388,2,Needs more originality.,2024-01-07 04:40:34
66,9374,5,"Instant classic, five stars!",2024-01-07 04:46:55
471,9937,5,Absolutely flawless!,2024-01-07 04:44:21
3078,4884,4,"Almost perfect, minor critique on the mix.",2024-01-07 04:39:07
1593,7141,3,"Decent, nothing groundbreaking.",2024-01-07 04:50:49
1808,8663,5,"Instant classic, five stars!",2024-01-07 04:49:09
1845,4907,5,"Instant classic, five stars!",2024-01-07 05:00:51
2682,5935,4,"Really solid track, highly recommended.",2024-01-07 04:43:07
464,8770,3,"It's okay, a little forgettable.",2024-01-07 04:45:01
3247,9846,4,"Really solid track, highly recommended.",2024-01-07 05:04:45
1783,3984,5,"Instant classic, five stars!",2024-01-07 04:44:21
1389,7847,3,"It's okay, a little forgettable.",2024-01-07 04:54:16
1980,4550,2,Needs more originality.,2024-01-07 04:59:44
647,1301,2,A disappointing effort.,2024-01-07 04:57:10
1123,8442,4,"Great vibe, strong chorus.",2024-01-07 04:53:42
1571,1192,5,Absolutely flawless!,2024-01-07 05:10:46
2246,9221,5,The production is incredible.,2024-01-07 04:54:49
1530,8074,5,My new favorite song.,2024-01-07 04:50:27
2993,3071,5,Absolutely flawless!,2024-01-07 05:05:44
3191,467,1,Really poor production quality.,2024-01-07 05:04:57
51,5238,3,"It's okay, a little forgettable.",2024-01-07 05:10:25
465,7179,2,Needs more originality.,2024-01-07 04:59:49
2255,5970,3,"Decent, nothing groundbreaking.",2024-01-07 05:00:49
2988,9295,1,Skip this one.,2024-01-07 04:59:08
1136,4963,2,Needs more originality.,2024-01-07 05:05:30
515,7690,1,Could not finish it.,2024-01-07 05:00:15
2499,3839,2,A disappointing effort.,2024-01-07 05:17:20
3126,6659,3,"Decent, nothing groundbreaking.",2024-01-07 05:02:15
1524,3191,3,"I liked the beat, but the lyrics were weak.",2024-01-07 05:11:17
1286,9590,5,Absolutely flawless!,2024-01-07 05:14:58
1622,2563,5,My new favorite song.,2024-01-07 05:20:27
2884,1967,5,The production is incredible.,2024-01-07 05:26:49
1,8608,4,"Almost perfect, minor critique on the mix.",2024-01-07 05:15:18
3129,5329,4,"Almost perfect, minor critique on the mix.",2024-01-07 05:20:46
2262,2397,4,"Really solid track, highly recommended.",2024-01-07 05:16:24
3490,6962,2,A disappointing effort.,2024-01-07 05:20:59
1921,7466,2,Two stars for trying.,2024-01-07 05:23:47
3330,8446,2,Needs more originality.,2024-01-07 05:31:02
1577,6749,1,Skip this one.,2024-01-07 05:21:18
2693,9329,4,"Almost perfect, minor critique on the mix.",2024-01-07 05:31:15
1335,5489,1,Could not finish it.,2024-01-07 05:28:41
2633,4790,3,"It's okay, a little forgettable.",2024-01-07 05:29:41
190,7270,2,Two stars for trying.,2024-01-07 05:22:38
644,9991,1,Skip this one.,2024-01-07 05:14:41
71,7233,5,My new favorite song.,2024-01-07 05:33:35
746,2418,4,"Great vibe, strong chorus.",2024-01-07 05:18:28
1838,8468,2,Needs more originality.,2024-01-07 05:23:57
1581,3893,1,Really poor production quality.,2024-01-07 05:33:54
1247,1285,3,"It's okay, a little forgettable.",2024-01-07 05:31:19
496,1109,4,"Great vibe, strong chorus.",2024-01-07 05:27:51
833,9570,5,The production is incredible.,2024-01-07 05:24:22
1139,5173,5,Absolutely flawless!,2024-01-07 05:40:36
2418,9062,4,"Almost perfect, minor critique on the mix.",2024-01-07 05:22:47
2073,8206,3,"Decent, nothing groundbreaking.",2024-01-07 05:36:20
1349,5168,2,Two stars for trying.,2024-01-07 05:39:08
3304,37,3,"Decent, nothing groundbreaking.",2024-01-07 05:45:30
1606,5550,5,The production is incredible.,2024-01-07 05:29:28
1792,8546,2,Two stars for trying.,2024-01-07 05:36:45
137,7430,1,Really poor production quality.,2024-01-07 05:29:41
3267,3112,1,Really poor production quality.,2024-01-07 05:45:56
1702,7348,2,A disappointing effort.,2024-01-07 05:51:25
527,8762,1,Really poor production quality.,2024-01-07 05:41:39
2243,3971,5,The production is incredible.,2024-01-07 05:54:19
116,3001,4,"Almost perfect, minor critique on the mix.",2024-01-07 05:58:54
1367,3677,4,"Almost perfect, minor critique on the mix.",2024-01-07 05:59:01
3336,9122,2,A disappointing effort.,2024-01-07 05:42:58
2970,9397,2,Needs more originality.,2024-01-07 05:37:41
913,7752,1,Really poor production quality.,2024-01-07 05:43:10
11,6982,2,Two stars for trying.,2024-01-07 05:38:47
3396,8671,3,"I liked the beat, but the lyrics were weak.",2024-01-07 05:44:17
137,6685,5,"Instant classic, five stars!",2024-01-07 05:58:45
2056,3346,4,"Almost perfect, minor critique on the mix.",2024-01-07 06:06:56
507,6937,4,"Really solid track, highly recommended.",2024-01-07 05:47:17
2195,6467,4,"Great vibe, strong chorus.",2024-01-07 06:01:45
1695,753,4,"Great vibe, strong chorus.",2024-01-07 05:57:22
1522,5733,5,"Instant classic, five stars!",2024-01-07 05:57:28
3214,3990,3,"It's okay, a little forgettable.",2024-01-07 05:48:35
3322,50,3,"I liked the beat, but the lyrics were weak.",2024-01-07 06:08:27
2617,7241,4,"Almost perfect, minor critique on the mix.",2024-01-07 05:51:29
1450,196,3,"Decent, nothing groundbreaking.",2024-01-07 05:53:23
1345,8736,5,Absolutely flawless!,2024-01-07 05:49:53
2574,8857,3,"It's okay, a little forgettable.",2024-01-07 06:05:16
1834,2479,2,Needs more originality.,2024-01-07 06:05:23
2064,4784,3,"It's okay, a little forgettable.",2024-01-07 06:10:52
611,762,5,Absolutely flawless!,2024-01-07 05:57:29
1181,1871,1,Really poor production quality.,2024-01-07 05:56:41
1515,972,4,"Almost perfect, minor critique on the mix.",2024-01-07 06:21:59
3125,4964,5,My new favorite song.,2024-01-07 05:59:35
1664,6210,1,Skip this one.,2024-01-07 06:16:47
487,7015,1,Could not finish it.,2024-01-07 06:07:53
2602,6009,4,"Great vibe, strong chorus.",2024-01-07 06:01:41
947,4662,1,Skip this one.,2024-01-07 06:08:06
1805,5838,1,Could not finish it.,2024-01-07 06:02:48
3397,5110,3,"I liked the beat, but the lyrics were weak.",2024-01-07 06:11:00
139,9073,5,My new favorite song.,2024-01-07 06:07:30
2565,7825,1,Really poor production quality.,2024-01-07 06:29:12
2338,609,4,"Great vibe, strong chorus.",2024-01-07 06:23:00
3235,5043,5,My new favorite song.,2024-01-07 06:15:54
1791,5707,5,Absolutely flawless!,2024-01-07 06:34:01
2777,3691,4,"Really solid track, highly recommended.",2024-01-07 06:24:12
892,6611,3,"It's okay, a little forgettable.",2024-01-07 06:13:30
675,4988,3,"It's okay, a little forgettable.",2024-01-07 06:32:31
2089,1594,4,"Really solid track, highly recommended.",2024-01-07 06:26:19
2989,3620,2,Needs more originality.,2024-01-07 06:14:42
3205,4863,2,Needs more originality.,2024-01-07 06:21:06
2650,6668,4,"Almost perfect, minor critique on the mix.",2024-01-07 06:21:12
2750,9953,1,Could not finish it.,2024-01-07 06:36:38
143,4258,3,"Decent, nothing groundbreaking.",2024-01-07 06:33:07
2909,8992,1,Really poor production quality.,2024-01-07 06:37:44
2967,9014,5,The production is incredible.,2024-01-07 06:32:25
2589,2716,3,"Decent, nothing groundbreaking.",2024-01-07 06:28:01
42,9427,4,"Really solid track, highly recommended.",2024-01-07 06:41:38
1793,835,5,The production is incredible.,2024-01-07 06:27:18
302,8157,1,Skip this one.,2024-01-07 06:37:20
474,6521,4,"Almost perfect, minor critique on the mix.",2024-01-07 06:50:04
2298,1682,2,A disappointing effort.,2024-01-07 06:31:13
2567,8939,3,"It's okay, a little forgettable.",2024-01-07 06:43:03
445,2960,5,Absolutely flawless!,2024-01-07 06:36:49
224,1658,4,"Great vibe, strong chorus.",2024-01-07 06:36:55
1070,6699,4,"Really solid track, highly recommended.",2024-01-07 06:38:50
1799,3796,1,Could not finish it.,2024-01-07 06:54:16
1431,3589,4,"Really solid track, highly recommended.",2024-01-07 06:34:30
1808,6594,5,The production is incredible.,2024-01-07 06:42:44
706,2651,5,"Instant classic, five stars!",2024-01-07 06:59:05
2041,9575,3,"It's okay, a little forgettable.",2024-01-07 06:41:07
1491,609,5,Absolutely flawless!,2024-01-07 06:52:58
2311,8284,5,The production is incredible.,2024-01-07 06:38:36
1910,3794,2,A disappointing effort.,2024-01-07 06:58:35
1380,8128,1,Really poor production quality.,2024-01-07 06:38:48
1138,2827,4,"Really solid track, highly recommended.",2024-01-07 06:46:08
3418,4137,4,"Really solid track, highly recommended.",2024-01-07 07:05:12
1710,5456,1,Really poor production quality.,2024-01-07 06:48:08
3138,1717,3,"Decent, nothing groundbreaking.",2024-01-07 06:53:39
1071,4652,3,"I liked the beat, but the lyrics were weak.",2024-01-07 07:01:53
2049,2351,5,The production is incredible.,2024-01-07 07:04:42
2442,4683,3,"It's okay, a little forgettable.",2024-01-07 06:46:42
2703,9394,1,Could not finish it.,2024-01-07 07:12:08
2992,7585,5,Absolutely flawless!,2024-01-07 06:54:08
2437,8291,4,"Great vibe, strong chorus.",2024-01-07 06:51:31
86,9879,2,Two stars for trying.,2024-01-07 07:11:31
788,7279,2,Two stars for trying.,2024-01-07 07:00:45
1333,2700,3,"Decent, nothing groundbreaking.",2024-01-07 07:14:26
1947,6831,1,Skip this one.,2024-01-07 07:14:31
1991,4610,1,Really poor production quality.,2024-01-07 07:04:40
1072,4428,1,Could not finish it.,2024-01-07 07:05:40
2842,2032,2,Needs more originality.,2024-01-07 07:00:20
1157,2539,3,"It's okay, a little forgettable.",2024-01-07 07:04:57
1579,1415,5,My new favorite song.,2024-01-07 07:00:31
3348,7050,2,A disappointing effort.,2024-01-07 07:03:20
2185,4192,1,Skip this one.,2024-01-07 07:08:52
1412,1187,1,Skip this one.,2024-01-07 07:18:55
1441,4476,2,Two stars for trying.,2024-01-07 07:10:52
3166,2317,4,"Great vibe, strong chorus.",2024-01-07 07:01:54
1507,6586,5,Absolutely flawless!,2024-01-07 07:17:24
1122,8612,2,Two stars for trying.,2024-01-07 07:03:54
1797,2562,4,"Really solid track, highly recommended.",2024-01-07 07:08:31
1603,3083,2,Needs more originality.,2024-01-07 07:06:48
2836,3021,5,My new favorite song.,2024-01-07 07:20:30
2169,1726,2,A disappointing effort.,2024-01-07 07:19:41
1925,2595,4,"Really solid track, highly recommended.",2024-01-07 07:15:15
634,6709,2,Needs more originality.,2024-01-07 07:22:36
2954,7038,4,"Great vibe, strong chorus.",2024-01-07 07:22:41
2517,5501,5,Absolutely flawless!,2024-01-07 07:28:14
2600,4799,4,"Almost perfect, minor critique on the mix.",2024-01-07 07:25:36
2623,7501,3,"I liked the beat, but the lyrics were weak.",2024-01-07 07:32:57
619,9424,3,"It's okay, a little forgettable.",2024-01-07 07:32:08
2501,3177,1,Could not finish it.,2024-01-07 07:27:42
2003,5679,4,"Really solid track, highly recommended.",2024-01-07 07:41:24
3397,6608,4,"Almost perfect, minor critique on the mix.",2024-01-07 07:25:10
2906,9889,1,Skip this one.,2024-01-07 07:27:59
942,6625,4,"Great vibe, strong chorus.",2024-01-07 07:38:03
2054,3429,2,A disappointing effort.,2024-01-07 07:26:21
310,6502,1,Skip this one.,2024-01-07 07:41:53
3183,3382,1,Really poor production quality.,2024-01-07 07:35:37
2445,243,3,"Decent, nothing groundbreaking.",2024-01-07 07:32:04
169,3398,5,My new favorite song.,2024-01-07 07:30:21
818,1669,3,"I liked the beat, but the lyrics were weak.",2024-01-07 07:51:20
2983,1571,5,Absolutely flawless!,2024-01-07 07:29:38
1631,6600,3,"I liked the beat, but the lyrics were weak.",2024-01-07 07:51:32
47,2581,2,Needs more originality.,2024-01-07 07:32:32
2203,956,1,Skip this one.,2024-01-07 07:36:16
2052,8660,5,"Instant classic, five stars!",2024-01-07 07:36:21
295,1808,3,"It's okay, a little forgettable.",2024-01-07 07:53:43
2737,3949,5,The production is incredible.,2024-01-07 07:48:21
387,5890,4,"Really solid track, highly recommended.",2024-01-07 07:41:11
3315,1419,3,"I liked the beat, but the lyrics were weak.",2024-01-07 07:57:38
346,353,4,"Great vibe, strong chorus.",2024-01-07 07:35:54
2049,6886,2,A disappointing effort.,2024-01-07 07:56:55
1557,5788,1,Really poor production quality.,2024-01-07 07:48:49
156,2313,4,"Almost perfect, minor critique on the mix.",2024-01-07 07:43:27
3317,2352,3,"It's okay, a little forgettable.",2024-01-07 07:55:22
2618,9915,2,A disappointing effort.,2024-01-07 08:07:18
1380,1717,5,My new favorite song.,2024-01-07 08:06:28
1746,1627,2,Needs more originality.,2024-01-07 07:43:49
1704,2055,1,Could not finish it.,2024-01-07 07:58:28
1185,544,1,Really poor production quality.,2024-01-07 08:09:29
1967,9535,4,"Almost perfect, minor critique on the mix.",2024-01-07 07:45:54
1617,2228,5,Absolutely flawless!,2024-01-07 07:47:49
2312,7826,3,"Decent, nothing groundbreaking.",2024-01-07 08:12:29
1732,8700,4,"Great vibe, strong chorus.",2024-01-07 08:15:19
1533,813,5,My new favorite song.,2024-01-07 08:01:45
2263,1523,4,"Almost perfect, minor critique on the mix.",2024-01-07 08:17:19
3316,2687,1,Really poor production quality.,2024-01-07 07:52:49
1813,3704,4,"Really solid track, highly recommended.",2024-01-07 07:53:49
2153,7429,1,Really poor production quality.,2024-01-07 08:15:46
810,9480,1,Could not finish it.,2024-01-07 08:12:13
42,9876,2,A disappointing effort.,2024-01-07 08:22:20
214,5592,4,"Really solid track, highly recommended.",2024-01-07 08:07:51
3261,649,4,"Really solid track, highly recommended.",2024-01-07 08:16:08
727,4662,4,"Great vibe, strong chorus.",2024-01-07 08:13:30
3381,5348,4,"Almost perfect, minor critique on the mix.",2024-01-07 08:14:30
2934,8754,5,My new favorite song.,2024-01-07 08:02:44
947,2757,4,"Really solid track, highly recommended.",2024-01-07 08:17:25
481,5410,2,A disappointing effort.,2024-01-07 08:20:14
3215,3395,2,A disappointing effort.,2024-01-07 08:20:20
1858,2862,3,"It's okay, a little forgettable.",2024-01-07 08:05:49
460,4862,5,My new favorite song.,2024-01-07 08:21:25
2802,4846,4,"Great vibe, strong chorus.",2024-01-07 08:15:07
962,1398,5,The production is incredible.,2024-01-07 08:30:43
1276,5915,5,"Instant classic, five stars!",2024-01-07 08:21:41
2237,854,1,Really poor production quality.,2024-01-07 08:33:38
2578,9405,2,Two stars for trying.,2024-01-07 08:18:13
3087,7021,2,Needs more originality.,2024-01-07 08:23:47
2453,8573,2,Needs more originality.,2024-01-07 08:36:39
1436,5890,3,"I liked the beat, but the lyrics were weak.",2024-01-07 08:13:54
1148,5509,5,My new favorite song.,2024-01-07 08:30:26
2019,5913,1,Could not finish it.,2024-01-07 08:40:34
3038,8189,4,"Really solid track, highly recommended.",2024-01-07 08:34:16
2381,889,2,A disappointing effort.,2024-01-07 08:30:42
3234,2373,1,Skip this one.,2024-01-07 08:44:30
319,3720,3,"I liked the beat, but the lyrics were weak.",2024-01-07 08:40:01
2050,39,3,"Decent, nothing groundbreaking.",2024-01-07 08:26:23
969,1803,3,"I liked the beat, but the lyrics were weak.",2024-01-07 08:33:47
2379,6890,3,"Decent, nothing groundbreaking.",2024-01-07 08:25:39
200,1367,3,"It's okay, a little forgettable.",2024-01-07 08:23:54
372,3276,2,Needs more originality.,2024-01-07 08:29:29
30,7124,2,A disappointing effort.,2024-01-07 08:48:46
1570,894,5,My new favorite song.,2024-01-07 08:28:44
1589,4528,2,Needs more originality.,2024-01-07 08:38:53
3432,3715,2,A disappointing effort.,2024-01-07 08:39:53
388,4798,1,Skip this one.,2024-01-07 08:33:34
780,1727,1,Could not finish it.,2024-01-07 08:44:38
352,7355,1,Skip this one.,2024-01-07 08:54:47
2385,4835,3,"It's okay, a little forgettable.",2024-01-07 08:59:27
3025,4097,1,Really poor production quality.,2024-01-07 08:55:52
452,9892,5,"Instant classic, five stars!",2024-01-07 08:34:54
2270,1206,5,Absolutely flawless!,2024-01-07 08:35:54
3447,5452,4,"Great vibe, strong chorus.",2024-01-07 08:59:48
3313,3814,3,"Decent, nothing groundbreaking.",2024-01-07 09:00:48
1709,3701,3,"I liked the beat, but the lyrics were weak.",2024-01-07 08:48:59
357,7731,4,"Really solid track, highly recommended.",2024-01-07 08:49:59
746,4322,1,Could not finish it.,2024-01-07 08:59:14
116,2459,2,Two stars for trying.,2024-01-07 09:04:49
3102,6167,4,"Really solid track, highly recommended.",2024-01-07 08:43:49
1626,6787,3,"I liked the beat, but the lyrics were weak.",2024-01-07 08:55:49
89,2762,3,"I liked the beat, but the lyrics were weak.",2024-01-07 08:49:29
792,6002,4,"Great vibe, strong chorus.",2024-01-07 08:58:44
1178,1330,3,"I liked the beat, but the lyrics were weak.",2024-01-07 08:47:49
1505,7714,1,Really poor production quality.,2024-01-07 08:57:05
785,2477,2,Two stars for trying.,2024-01-07 09:02:40
2795,8081,3,"Decent, nothing groundbreaking.",2024-01-07 09:00:55
500,5176,5,The production is incredible.,2024-01-07 09:17:30
2141,8587,5,Absolutely flawless!,2024-01-07 09:02:55
3341,9075,2,A disappointing effort.,2024-01-07 09:06:40
434,5198,1,Could not finish it.,2024-01-07 08:55:45
1058,2663,3,"Decent, nothing groundbreaking.",2024-01-07 08:59:30
1200,8205,3,"It's okay, a little forgettable.",2024-01-07 09:21:36
1251,6824,4,"Really solid track, highly recommended.",2024-01-07 08:58:45
2756,3341,4,"Really solid track, highly recommended.",2024-01-07 09:24:31
3036,7700,3,"Decent, nothing groundbreaking.",2024-01-07 09:15:26
3,6716,4,"Almost perfect, minor critique on the mix.",2024-01-07 09:09:05
1271,5202,1,Skip this one.,2024-01-07 09:11:00
1949,81,2,Needs more originality.,2024-01-07 09:01:55
501,1488,4,"Great vibe, strong chorus.",2024-01-07 09:28:37
366,7562,1,Really poor production quality.,2024-01-07 09:06:40
845,603,1,Could not finish it.,2024-01-07 09:24:12
515,7405,2,Two stars for trying.,2024-01-07 09:12:20
371,8559,1,Really poor production quality.,2024-01-07 09:11:30
122,4005,3,"It's okay, a little forgettable.",2024-01-07 09:24:27
1560,5860,4,"Great vibe, strong chorus.",2024-01-07 09:08:55
126,1043,5,Absolutely flawless!,2024-01-07 09:29:12
3173,5197,3,"Decent, nothing groundbreaking.",2024-01-07 09:32:58
1634,938,4,"Almost perfect, minor critique on the mix.",2024-01-07 09:35:48
609,4767,1,Could not finish it.,2024-01-07 09:24:52
1148,3372,3,"I liked the beat, but the lyrics were weak.",2024-01-07 09:18:30
1241,1143,1,Really poor production quality.,2024-01-07 09:40:39
1938,5196,3,"I liked the beat, but the lyrics were weak.",2024-01-07 09:26:57
1788,2368,3,"I liked the beat, but the lyrics were weak.",2024-01-07 09:20:35
520,3750,1,Skip this one.,2024-01-07 09:29:52
1204,2070,1,Could not finish it.,2024-01-07 09:30:52
2094,4288,4,"Really solid track, highly recommended.",2024-01-07 09:26:21
2124,9792,3,"Decent, nothing groundbreaking.",2024-01-07 09:39:19
2875,5537,5,My new favorite song.,2024-01-07 09:28:21
1144,6924,4,"Great vibe, strong chorus.",2024-01-07 09:26:36
265,8115,3,"It's okay, a little forgettable.",2024-01-07 09:31:16
1331,3086,2,A disappointing effort.,2024-01-07 09:36:53
3081,4430,5,"Instant classic, five stars!",2024-01-07 09:25:55
1762,553,3,"I liked the beat, but the lyrics were weak.",2024-01-07 09:50:51
1180,1695,1,Skip this one.,2024-01-07 09:53:42
874,7796,1,Could not finish it.,2024-01-07 09:47:20
2762,4762,4,"Almost perfect, minor critique on the mix.",2024-01-07 09:55:42
3235,3967,1,Skip this one.,2024-01-07 09:30:55
2034,8902,5,Absolutely flawless!,2024-01-07 09:50:20
1981,8775,4,"Almost perfect, minor critique on the mix.",2024-01-07 09:56:52
2804,5264,4,"Almost perfect, minor critique on the mix.",2024-01-07 09:44:58
220,1827,5,My new favorite song.,2024-01-07 09:34:55
1124,1745,3,"I liked the beat, but the lyrics were weak.",2024-01-07 10:00:48
1140,4645,4,"Great vibe, strong chorus.",2024-01-07 10:00:52
2042,3940,2,Needs more originality.,2024-01-07 09:58:11
913,6081,5,The production is incredible.,2024-01-07 09:45:22
1770,9880,4,"Really solid track, highly recommended.",2024-01-07 09:42:41
2724,6989,5,"Instant classic, five stars!",2024-01-07 09:44:36
3425,5945,2,A disappointing effort.,2024-01-07 10:01:17
3313,7925,3,"Decent, nothing groundbreaking.",2024-01-07 09:50:17
17,9233,2,Needs more originality.,2024-01-07 09:43:55
339,1894,5,"Instant classic, five stars!",2024-01-07 10:02:26
1630,9127,5,The production is incredible.,2024-01-07 09:53:18
2639,293,5,"Instant classic, five stars!",2024-01-07 09:51:32
2313,349,3,"I liked the beat, but the lyrics were weak.",2024-01-07 10:10:59
2692,5805,1,Skip this one.,2024-01-07 09:59:04
1979,9348,2,Two stars for trying.,2024-01-07 09:51:46
2174,4373,4,"Almost perfect, minor critique on the mix.",2024-01-07 09:54:36
1600,6525,5,Absolutely flawless!,2024-01-07 10:03:00
842,9935,5,My new favorite song.,2024-01-07 10:01:13
316,6980,1,Could not finish it.,2024-01-07 10:11:27
1419,4414,1,Skip this one.,2024-01-07 10:16:09
2965,6247,2,Two stars for trying.,2024-01-07 10:09:46
2101,425,5,Absolutely flawless!,2024-01-07 10:08:00
2058,3300,1,Could not finish it.,2024-01-07 10:01:37
2736,1930,4,"Almost perfect, minor critique on the mix.",2024-01-07 10:08:09
2469,2287,5,My new favorite song.,2024-01-07 10:22:05
3384,2625,2,A disappointing effort.,2024-01-07 10:02:46
760,5396,4,"Great vibe, strong chorus.",2024-01-07 10:15:47
562,5673,1,Skip this one.,2024-01-07 10:23:15
3413,3510,5,"Instant classic, five stars!",2024-01-07 10:26:06
1757,2020,4,"Really solid track, highly recommended.",2024-01-07 10:25:15
1887,1903,3,"Decent, nothing groundbreaking.",2024-01-07 10:11:28
1144,2859,4,"Almost perfect, minor critique on the mix.",2024-01-07 10:27:15
2026,3091,2,A disappointing effort.,2024-01-07 10:17:10
2665,8060,2,Two stars for trying.,2024-01-07 10:22:47
1042,2948,1,Skip this one.,2024-01-07 10:35:49
1268,2475,1,Skip this one.,2024-01-07 10:18:19
759,569,4,"Almost perfect, minor critique on the mix.",2024-01-07 10:18:24
1971,4275,1,Really poor production quality.,2024-01-07 10:31:25
2082,7461,1,Skip this one.,2024-01-07 10:34:16
2525,4711,2,Needs more originality.,2024-01-07 10:15:51
2714,5396,5,My new favorite song.,2024-01-07 10:35:21
3469,5407,2,Two stars for trying.,2024-01-07 10:40:03
9,9416,3,"It's okay, a little forgettable.",2024-01-07 10:38:17
3475,8969,4,"Great vibe, strong chorus.",2024-01-07 10:36:30
3280,9944,2,Needs more originality.,2024-01-07 10:28:15
2751,2985,4,"Really solid track, highly recommended.",2024-01-07 10:33:53
2397,5706,4,"Really solid track, highly recommended.",2024-01-07 10:28:24
2133,1631,4,"Almost perfect, minor critique on the mix.",2024-01-07 10:46:04
293,2092,5,My new favorite song.,2024-01-07 10:25:46
981,5254,1,Could not finish it.,2024-01-07 10:44:22
2608,1207,2,Two stars for trying.,2024-01-07 10:31:29
208,1752,1,Really poor production quality.,2024-01-07 10:36:11
769,6111,1,Could not finish it.,2024-01-07 10:52:56
1066,6636,5,"Instant classic, five stars!",2024-01-07 10:43:45
3410,4725,1,Could not finish it.,2024-01-07 10:35:29
572,2067,2,A disappointing effort.,2024-01-07 10:55:57
697,547,5,The production is incredible.,2024-01-07 10:55:06
1022,8581,3,"I liked the beat, but the lyrics were weak.",2024-01-07 10:57:57
3299,7775,1,Skip this one.,2024-01-07 10:50:37
1247,3395,5,Absolutely flawless!,2024-01-07 10:41:25
1967,196,5,"Instant classic, five stars!",2024-01-07 10:51:41
1801,8507,2,Needs more originality.,2024-01-07 10:54:33
695,2030,2,A disappointing effort.,2024-01-07 10:49:59
3342,9075,2,A disappointing effort.,2024-01-07 10:50:03
2661,887,5,Absolutely flawless!,2024-01-07 10:57:33
3317,9766,2,Needs more originality.,2024-01-07 10:42:47
